Nom,Lien,Code INSEE,Page Lien,Prix,Lieu,Taille,Taille_terrain,Pieces,Prix au m2
Maison carnac des années 1900 -104m²  habitable avec terrain de 510m²,https://www.etreproprio.com/immobilier-18890203-vente-maison-carnac-des-annees-1900-104m-habitable-avec-terrain-de-510m-carnac,56034,https://www.etreproprio.com/annonces/th.lc56034-r0.odd.g4#list,496000.0,Carnac 56340,104.0,510,4.0,4769.0
Achat vente maison t7 - en campagne - 1210m² de terrain - carnac (56340),https://www.etreproprio.com/immobilier-18389535-vente-achat-vente-maison-t7-en-campagne-1210m-de-terrain-carnac-56340-carnac,56034,https://www.etreproprio.com/annonces/th.lc56034-r0.odd.g4#list,595000.0,Carnac 56340,153.0,1 210,7.0,3889.0
Maison caro 4 pièce(s) 111 m2,https://www.etreproprio.com/immobilier-23828087-vente-maison-caro-4-pieces-111-m2-caro,56035,https://www.etreproprio.com/annonces/th.lc56035-r0.odd.g1#list,168800.0,Caro 56140,111.0,2 187,5.0,1521.0
Maison 125 m2 caro,https://www.etreproprio.com/immobilier-23812543-vente-maison-125-m2-caro-caro,56035,https://www.etreproprio.com/annonces/th.lc56035-r0.odd.g1#list,212800.0,Caro 56140,125.0,1 000,6.0,1702.0
Maison 160m² à caro,https://www.etreproprio.com/immobilier-23779908-vente-maison-160m-a-caro-caro,56035,https://www.etreproprio.com/annonces/th.lc56035-r0.odd.g1#list,292100.0,Caro 56140,160.0,2 440,6.0,1826.0
Maison 124m² à caro,https://www.etreproprio.com/immobilier-23691330-vente-maison-124m-a-caro-caro,56035,https://www.etreproprio.com/annonces/th.lc56035-r0.odd.g1#list,213520.0,Caro 56140,124.0,1 489,6.0,1722.0
Maison caro 6 pièce(s) 88.88 m2,https://www.etreproprio.com/immobilier-23687692-vente-maison-caro-6-pieces-8888-m2-caro,56035,https://www.etreproprio.com/annonces/th.lc56035-r0.odd.g1#list,168800.0,Caro 56140,89.0,24 015,6.0,1897.0
"Caro 56140 - maison en pierre 6 pièces 160 m2, 2 chambres/rdc",https://www.etreproprio.com/immobilier-23562666-vente-caro-56140-maison-en-pierre-6-pieces-160-m2-2-chambresrdc-caro,56035,https://www.etreproprio.com/annonces/th.lc56035-r0.odd.g1#list,294000.0,Caro 56140,160.0,2 440,6.0,1838.0
Maison 160 m2,https://www.etreproprio.com/immobilier-22215492-vente-maison-160-m2-caro,56035,https://www.etreproprio.com/annonces/th.lc56035-r0.odd.g1#list,295000.0,Caro 56140,160.0,2 440,7.0,1844.0
Maison caro 8 pièce(s) 164 m2,https://www.etreproprio.com/immobilier-23177271-vente-maison-caro-8-pieces-164-m2-caro,56035,https://www.etreproprio.com/annonces/th.lc56035-r0.odd.g1#list,295000.0,Caro 56140,164.0,2 440,8.0,1799.0
Maison caro 6 pièce(s) 165 m2,https://www.etreproprio.com/immobilier-22029717-vente-maison-caro-6-pieces-165-m2-caro,56035,https://www.etreproprio.com/annonces/th.lc56035-r0.odd.g1#list,239850.0,Caro 56140,165.0,3 500,6.0,1454.0
Maison caro 5 pièce(s) 192 m2,https://www.etreproprio.com/immobilier-22680508-vente-maison-caro-5-pieces-192-m2-caro,56035,https://www.etreproprio.com/annonces/th.lc56035-r0.odd.g1#list,277480.0,Caro 56140,192.0,981,5.0,1445.0
"Longère, terrain constructible et annexes",https://www.etreproprio.com/immobilier-22625463-vente-longere-terrain-constructible-et-annexes-caro,56035,https://www.etreproprio.com/annonces/th.lc56035-r0.odd.g1#list,359900.0,Caro 56140,180.0,13 827,6.0,1999.0
Maison 70m² à caro,https://www.etreproprio.com/immobilier-22587377-vente-maison-70m-a-caro-caro,56035,https://www.etreproprio.com/annonces/th.lc56035-r0.odd.g1#list,97000.0,Caro 56140,70.0,2 492,3.0,1386.0
Maison caro 4 pièce(s) 68 m2,https://www.etreproprio.com/immobilier-22019494-vente-maison-caro-4-pieces-68-m2-caro,56035,https://www.etreproprio.com/annonces/th.lc56035-r0.odd.g1#list,118800.0,Caro 56140,68.0,2 000,4.0,1747.0
Immeuble de rapport en hyper-centre de caudan,https://www.etreproprio.com/immobilier-23892052-vente-immeuble-de-rapport-en-hyper-centre-de-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,296800.0,Caudan 56850,130.0,455,5.0,2283.0
Caudan maison d'architecte 194m2 aux prestations soignées,https://www.etreproprio.com/immobilier-23873328-vente-caudan-maison-d-architecte-194m2-aux-prestations-soignees-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,672000.0,Caudan 56850,184.0,1 200,6.0,3652.0
Caudan - quand l'architecture rencontre le calme de la campagne,https://www.etreproprio.com/immobilier-23865311-vente-caudan-quand-l-architecture-rencontre-le-calme-de-la-campagne-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,672000.0,Caudan 56850,184.0,1 200,7.0,3652.0
Maison lumineuse et sans vis-à-vis – aux portes de lorient,https://www.etreproprio.com/immobilier-23836298-vente-maison-lumineuse-et-sans-vis-a-vis-aux-portes-de-lorient-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,342000.0,Caudan 56850,131.0,930,5.0,2611.0
Maison 91m² à caudan,https://www.etreproprio.com/immobilier-23814975-vente-maison-91m-a-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,270000.0,Caudan 56850,91.0,334,4.0,2967.0
Maison 173m² à caudan,https://www.etreproprio.com/immobilier-23808865-vente-maison-173m-a-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,621000.0,Caudan 56850,173.0,10 430,7.0,3590.0
Maison 156m² à caudan,https://www.etreproprio.com/immobilier-23439128-vente-maison-156m-a-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,388500.0,Caudan 56850,156.0,1 882,7.0,2490.0
Grande maison familiale à deux pas des écoles et du collège dans le centre de caudan.,https://www.etreproprio.com/immobilier-23774373-vente-grande-maison-familiale-a-deux-pas-des-ecoles-et-du-college-dans-le-centre-de-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,288800.0,Caudan 56850,168.0,428,9.0,1719.0
Maison 90m² à caudan,https://www.etreproprio.com/immobilier-23390250-vente-maison-90m-a-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,298000.0,Caudan 56850,90.0,540,4.0,3311.0
Maison 90m² à caudan,https://www.etreproprio.com/immobilier-23621784-vente-maison-90m-a-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,270000.0,Caudan 56850,91.0,300,4.0,2967.0
Maison 157m² à caudan,https://www.etreproprio.com/immobilier-23490670-vente-maison-157m-a-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,362500.0,Caudan 56850,157.0,,6.0,2309.0
Belle maison individuelle de 168 m² avec jardin,https://www.etreproprio.com/immobilier-23493829-vente-belle-maison-individuelle-de-168-m-avec-jardin-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,288800.0,Caudan 56850,168.0,428,7.0,1719.0
Maison 168m² à caudan,https://www.etreproprio.com/immobilier-23341063-vente-maison-168m-a-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,288000.0,Caudan 56850,168.0,428,9.0,1714.0
Caudan   superbe propriete et environnement privilegie,https://www.etreproprio.com/immobilier-23425796-vente-caudan-superbe-propriete-et-environnement-privilegie-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,621000.0,Caudan 56850,173.0,10 430,6.0,3590.0
Maison 160m² à caudan,https://www.etreproprio.com/immobilier-23347001-vente-maison-160m-a-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,506400.0,Caudan 56850,160.0,600,6.0,3165.0
Maison 117m² à caudan,https://www.etreproprio.com/immobilier-22223984-vente-maison-117m-a-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,346700.0,Caudan 56850,118.0,380,5.0,2938.0
Maison 127m² à caudan,https://www.etreproprio.com/immobilier-23337980-vente-maison-127m-a-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,436800.0,Caudan 56850,127.0,1 995,5.0,3439.0
"Maison de maitre, 56850 caudan",https://www.etreproprio.com/immobilier-21906801-vente-maison-de-maitre-56850-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,584850.0,Caudan 56850,224.0,911,7.0,2611.0
Maison caudan 7 pièce(s) 210 m2 + 160 m²,https://www.etreproprio.com/immobilier-23314818-vente-maison-caudan-7-pieces-210-m2-160-m-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g1#list,561600.0,Caudan 56850,220.0,2 123,7.0,2553.0
Maison 146m² à caudan,https://www.etreproprio.com/immobilier-22317761-vente-maison-146m-a-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g2#list,379600.0,Caudan 56850,146.0,1 142,6.0,2600.0
À vendre  caudan montagne du salut  maison moderne 133 m² - terrain 2200 m²,https://www.etreproprio.com/immobilier-21814197-vente-a-vendre-caudan-montagne-du-salut-maison-moderne-133-m-terrain-2200-m-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g2#list,498000.0,Caudan 56850,133.0,2 200,6.0,3744.0
"Caudan - calme, espace et luminosite",https://www.etreproprio.com/immobilier-23236752-vente-caudan-calme-espace-et-luminosite-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g2#list,499000.0,Caudan 56850,133.0,2 231,4.0,3752.0
Caudan - la nature aux portes de caudan,https://www.etreproprio.com/immobilier-23236751-vente-caudan-la-nature-aux-portes-de-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g2#list,379000.0,Caudan 56850,137.0,1 142,5.0,2766.0
Maison 122m² à caudan,https://www.etreproprio.com/immobilier-23166328-vente-maison-122m-a-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g2#list,339900.0,Caudan 56850,122.0,958,5.0,2786.0
Maison 117m² à caudan,https://www.etreproprio.com/immobilier-22399075-vente-maison-117m-a-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g2#list,351750.0,Caudan 56850,118.0,374,5.0,2981.0
Exclusivité - maison d'architecte de 2024 !,https://www.etreproprio.com/immobilier-22724197-vente-exclusivite-maison-d-architecte-de-2024-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g2#list,446250.0,Caudan 56850,140.0,346,6.0,3188.0
Belle longere bretonne avec beaucoup de cachet de 142 m2 dans un petit village calme du morbihan  (20 min de lorient - 5 min de,https://www.etreproprio.com/immobilier-21916613-vente-belle-longere-bretonne-avec-beaucoup-de-cachet-de-142-m2-dans-un-petit-village-calme-du-morbihan-20-min-de-lorient-5-min-de-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g2#list,306800.0,Caudan 56850,142.0,554,6.0,2161.0
Tres belle maison moderne et recente de 136 m2 réalisée en 2021 dans le morbihan,https://www.etreproprio.com/immobilier-22259057-vente-tres-belle-maison-moderne-et-recente-de-136-m2-realisee-en-2021-dans-le-morbihan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g2#list,375000.0,Caudan 56850,136.0,400,6.0,2757.0
À vendre   maison familiale 8 pièces   330 m2   caudan (montagne du salut),https://www.etreproprio.com/immobilier-22373316-vente-a-vendre-maison-familiale-8-pieces-330-m2-caudan-montagne-du-salut-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g2#list,796000.0,Caudan 56850,330.0,4 400,9.0,2412.0
Maison 105m² à caudan,https://www.etreproprio.com/immobilier-22341460-vente-maison-105m-a-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g2#list,190500.0,Caudan 56850,105.0,200,5.0,1814.0
Maison neuve entièrement construite de plain pied à caudan,https://www.etreproprio.com/immobilier-20510591-vente-maison-neuve-entierement-construite-de-plain-pied-a-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g2#list,379600.0,Caudan 56850,120.0,384,5.0,3163.0
A vendre - maison et longere caudan - jardin et parking - beau potentiel,https://www.etreproprio.com/immobilier-22083288-vente-a-vendre-maison-et-longere-caudan-jardin-et-parking-beau-potentiel-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g2#list,348150.0,Caudan 56850,500.0,1 150,17.0,696.0
Caudan la montagne du salut maison neuve  plain pied exclusivité,https://www.etreproprio.com/immobilier-21079488-vente-caudan-la-montagne-du-salut-maison-neuve-plain-pied-exclusivite-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g2#list,598500.0,Caudan 56850,125.0,700,4.0,4788.0
Caudan la montagne du salut maison neuve 137m2 exclusivité,https://www.etreproprio.com/immobilier-21079490-vente-caudan-la-montagne-du-salut-maison-neuve-137m2-exclusivite-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g2#list,598500.0,Caudan 56850,138.0,700,5.0,4337.0
Maison 136m² à caudan,https://www.etreproprio.com/immobilier-20748561-vente-maison-136m-a-caudan-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g2#list,577500.0,Caudan 56850,136.0,2 500,6.0,4246.0
A vendre maison caudan 5 pièce(s),https://www.etreproprio.com/immobilier-20904000-vente-a-vendre-maison-caudan-5-pieces-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g2#list,191450.0,Caudan 56850,105.0,200,6.0,1823.0
A vendre maison caudan 7 pièce(s) 142 m2,https://www.etreproprio.com/immobilier-20719747-vente-a-vendre-maison-caudan-7-pieces-142-m2-caudan,56036,https://www.etreproprio.com/annonces/th.lc56036-r0.odd.g2#list,577500.0,Caudan 56850,142.0,2 400,7.0,4067.0
Maison 116m² à la chapelle-neuve,https://www.etreproprio.com/immobilier-23883921-vente-maison-116m-a-la-chapelle-neuve-la-chapelle-neuve,56039,https://www.etreproprio.com/annonces/th.lc56039-r0.odd.g1#list,264800.0,La Chapelle-Neuve 56500,116.0,2 155,5.0,2283.0
Maison 149m² à la chapelle-neuve,https://www.etreproprio.com/immobilier-23862708-vente-maison-149m-a-la-chapelle-neuve-la-chapelle-neuve,56039,https://www.etreproprio.com/annonces/th.lc56039-r0.odd.g1#list,122500.0,La Chapelle-Neuve 56500,149.0,318,6.0,822.0
Maison 145m² à la chapelle-neuve,https://www.etreproprio.com/immobilier-23798005-vente-maison-145m-a-la-chapelle-neuve-la-chapelle-neuve,56039,https://www.etreproprio.com/annonces/th.lc56039-r0.odd.g1#list,189000.0,La Chapelle-Neuve 56500,145.0,3 749,7.0,1303.0
Maison 165m² à la chapelle-neuve,https://www.etreproprio.com/immobilier-22295525-vente-maison-165m-a-la-chapelle-neuve-la-chapelle-neuve,56039,https://www.etreproprio.com/annonces/th.lc56039-r0.odd.g1#list,299000.0,La Chapelle-Neuve 56500,165.0,3 440,7.0,1812.0
Spacieuse maison à la chapelle neuve,https://www.etreproprio.com/immobilier-23508829-vente-spacieuse-maison-a-la-chapelle-neuve-la-chapelle-neuve,56039,https://www.etreproprio.com/annonces/th.lc56039-r0.odd.g1#list,265200.0,La Chapelle-Neuve 56500,116.0,2 100,5.0,2286.0
Maison 131m² à la chapelle-neuve,https://www.etreproprio.com/immobilier-23304396-vente-maison-131m-a-la-chapelle-neuve-la-chapelle-neuve,56039,https://www.etreproprio.com/annonces/th.lc56039-r0.odd.g1#list,193000.0,La Chapelle-Neuve 56500,131.0,30 274,5.0,1473.0
Maison de ville sur la commune de la chapelle-neuve,https://www.etreproprio.com/immobilier-23287262-vente-maison-de-ville-sur-la-commune-de-la-chapelle-neuve-la-chapelle-neuve,56039,https://www.etreproprio.com/annonces/th.lc56039-r0.odd.g1#list,123900.0,La Chapelle-Neuve 56500,149.0,318,6.0,832.0
A vendre un petit coin de paradis à 128 000  !,https://www.etreproprio.com/immobilier-23289333-vente-a-vendre-un-petit-coin-de-paradis-a-128-000-la-chapelle-neuve,56039,https://www.etreproprio.com/annonces/th.lc56039-r0.odd.g1#list,128000.0,La Chapelle-Neuve 56500,139.0,318,5.0,921.0
Maison 7 pièces en pierre avec de belles prestations sur un terrain de plus de 3 400m2,https://www.etreproprio.com/immobilier-21916218-vente-maison-7-pieces-en-pierre-avec-de-belles-prestations-sur-un-terrain-de-plus-de-3-400m2-la-chapelle-neuve,56039,https://www.etreproprio.com/annonces/th.lc56039-r0.odd.g1#list,299000.0,La Chapelle-Neuve 56500,165.0,3 400,6.0,1812.0
Exclusivité baldimmo   maison familiale moderne sur grand terrain !,https://www.etreproprio.com/immobilier-22791028-vente-exclusivite-baldimmo-maison-familiale-moderne-sur-grand-terrain-la-chapelle-neuve,56039,https://www.etreproprio.com/annonces/th.lc56039-r0.odd.g1#list,245575.0,La Chapelle-Neuve 56500,96.0,1 158,5.0,2558.0
Maison la chapelle neuve 7 pièces 107 m2,https://www.etreproprio.com/immobilier-21968428-vente-maison-la-chapelle-neuve-7-pieces-107-m2-la-chapelle-neuve,56039,https://www.etreproprio.com/annonces/th.lc56039-r0.odd.g1#list,117950.0,La Chapelle-Neuve 56500,107.0,1 000,7.0,1102.0
Maison cleguer 5 pièce(s) 80 m2,https://www.etreproprio.com/immobilier-23896032-vente-maison-cleguer-5-pieces-80-m2-cleguer,56040,https://www.etreproprio.com/annonces/th.lc56040-r0.odd.g1#list,255168.0,Cleguer 56620,80.0,470,5.0,3190.0
Maison 132m² à cleguer,https://www.etreproprio.com/immobilier-23125778-vente-maison-132m-a-cleguer-cleguer,56040,https://www.etreproprio.com/annonces/th.lc56040-r0.odd.g1#list,329000.0,Cleguer 56620,132.0,1 195,6.0,2492.0
Maison 96m² à cleguer,https://www.etreproprio.com/immobilier-22944712-vente-maison-96m-a-cleguer-cleguer,56040,https://www.etreproprio.com/annonces/th.lc56040-r0.odd.g1#list,224000.0,Cleguer 56620,96.0,731,4.0,2333.0
Longère à vendre à cléguer,https://www.etreproprio.com/immobilier-23711076-vente-longere-a-vendre-a-cleguer-cleguer,56040,https://www.etreproprio.com/annonces/th.lc56040-r0.odd.g1#list,397100.0,Cleguer 56620,224.0,2 470,8.0,1773.0
"Cleguer – volumes, confort et serenite",https://www.etreproprio.com/immobilier-23643750-vente-cleguer-volumes-confort-et-serenite-cleguer,56040,https://www.etreproprio.com/annonces/th.lc56040-r0.odd.g1#list,472500.0,Cleguer 56620,203.0,1 044,6.0,2328.0
Maison 140m² à cleguer,https://www.etreproprio.com/immobilier-23630151-vente-maison-140m-a-cleguer-cleguer,56040,https://www.etreproprio.com/annonces/th.lc56040-r0.odd.g1#list,289500.0,Cleguer 56620,140.0,400,6.0,2068.0
A vendre a cleguer villa de 5 chambres avec jardin et piscine pays de lorient,https://www.etreproprio.com/immobilier-23599548-vente-a-vendre-a-cleguer-villa-de-5-chambres-avec-jardin-et-piscine-pays-de-lorient-cleguer,56040,https://www.etreproprio.com/annonces/th.lc56040-r0.odd.g1#list,538200.0,Cleguer 56620,194.0,2 200,8.0,2774.0
Longere avec 4 boxes pour chevaux,https://www.etreproprio.com/immobilier-23517638-vente-longere-avec-4-boxes-pour-chevaux-cleguer,56040,https://www.etreproprio.com/annonces/th.lc56040-r0.odd.g1#list,397100.0,Cleguer 56620,190.0,20 000,9.0,2090.0
A vendre vaste longère avec dépendance à 12 km de lorient morbihan,https://www.etreproprio.com/immobilier-23469350-vente-a-vendre-vaste-longere-avec-dependance-a-12-km-de-lorient-morbihan-cleguer,56040,https://www.etreproprio.com/annonces/th.lc56040-r0.odd.g1#list,569250.0,Cleguer 56620,190.0,1 500,7.0,2996.0
